question_id,dataset,question,question_type,gt_answer,correct_label,n_classes,option_letters,option_A,option_B,option_C,option_D,option_E,option_F,option_G,option_H,option_I,option_J,initial_response,followup_response,initial_letter,followup_letter,changed_answer,initial_correct,followup_correct,error,processing_time
tissuemnist_33196,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,B,A,B,True,False,False,,0.2
tissuemnist_11428,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,G,E,G,True,True,False,,0.2
tissuemnist_36119,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,G,D,G,True,False,False,,0.2
tissuemnist_3526,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,F,C,F,True,False,False,,0.2
tissuemnist_25184,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,F,B,F,True,False,False,,0.2
tissuemnist_11093,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,G,E,G,True,False,True,,0.2
tissuemnist_44688,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,E,G,E,True,False,False,,0.2
tissuemnist_39514,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,H,B,H,True,False,True,,0.2
tissuemnist_23465,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,C,D,C,True,False,False,,0.2
tissuemnist_19577,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,C,B,C,True,False,False,,0.2
tissuemnist_44615,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,A,F,A,True,False,False,,0.2
tissuemnist_35296,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,H,G,H,True,True,False,,0.2
tissuemnist_25550,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,C,A,C,True,True,False,,0.2
tissuemnist_8012,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,H,E,H,True,False,False,,0.2
tissuemnist_29820,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,True,,0.2
tissuemnist_4760,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,A,A,A,False,False,False,,0.2
tissuemnist_36407,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,G,B,G,True,False,True,,0.2
tissuemnist_8199,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,G,G,G,False,False,False,,0.2
tissuemnist_10520,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,F,E,F,True,False,False,,0.2
tissuemnist_9539,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,G,A,G,True,False,False,,0.2
tissuemnist_36994,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,B,E,B,True,False,False,,0.2
tissuemnist_11269,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,D,D,D,False,False,False,,0.2
tissuemnist_22480,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,True,,0.2
tissuemnist_1045,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,E,C,E,True,False,False,,0.2
tissuemnist_17493,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,D,D,D,False,False,False,,0.2
tissuemnist_8717,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,H,H,H,False,False,False,,0.2
tissuemnist_4694,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,D,F,D,True,False,False,,0.2
tissuemnist_42396,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,E,C,E,True,False,False,,0.2
tissuemnist_32685,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,A,B,A,True,False,False,,0.2
tissuemnist_22545,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,H,G,H,True,True,False,,0.2
tissuemnist_7486,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,H,D,H,True,False,False,,0.2
tissuemnist_3994,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,G,G,G,False,False,False,,0.2
tissuemnist_28128,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,G,F,G,True,False,False,,0.2
tissuemnist_14429,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,D,H,D,True,False,False,,0.2
tissuemnist_29710,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,B,F,B,True,False,True,,0.2
tissuemnist_46593,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,B,H,B,True,False,False,,0.2
tissuemnist_36768,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,H,F,H,True,False,False,,0.2
tissuemnist_13080,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,B,B,B,False,False,False,,0.2
tissuemnist_1983,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,G,C,G,True,False,False,,0.2
tissuemnist_1749,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,F,E,F,True,False,False,,0.2
tissuemnist_1385,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,G,H,G,True,False,True,,0.2
tissuemnist_12591,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,H,H,H,False,False,False,,0.2
tissuemnist_8636,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,F,C,F,True,False,False,,0.2
tissuemnist_31342,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,C,A,C,True,False,False,,0.2
tissuemnist_13983,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,G,C,G,True,False,False,,0.2
tissuemnist_16880,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,C,F,C,True,False,False,,0.2
tissuemnist_9662,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,C,B,C,True,False,False,,0.2
tissuemnist_44439,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,G,E,G,True,False,False,,0.2
tissuemnist_38092,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Distal Convoluted Tubule,B,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,E,A,E,A,True,False,False,,0.2
tissuemnist_2187,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,B,D,B,True,False,False,,0.2
tissuemnist_3357,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,G,B,G,True,False,False,,0.2
tissuemnist_29949,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Leukocytes,E,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,B,H,B,True,False,False,,0.2
tissuemnist_13814,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,D,D,D,False,False,False,,0.2
tissuemnist_33262,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,C,A,C,True,False,True,,0.2
tissuemnist_2246,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,F,F,F,False,False,False,,0.2
tissuemnist_41782,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,D,E,D,E,True,False,False,,0.2
tissuemnist_20431,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,B,B,B,False,False,False,,0.2
tissuemnist_29568,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,E,G,E,True,False,False,,0.2
tissuemnist_40279,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,G,C,G,True,False,False,,0.2
tissuemnist_35282,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Glomerular endothelial cells,C,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,H,G,H,G,True,False,False,,0.2
tissuemnist_5760,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,F,B,F,True,False,False,,0.2
tissuemnist_28562,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,C,D,C,D,True,False,False,,0.2
tissuemnist_13457,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,A,F,A,True,False,False,,0.2
tissuemnist_39413,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Podocytes,F,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,H,A,H,True,False,False,,0.2
tissuemnist_37518,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,C,B,C,True,False,False,,0.2
tissuemnist_37613,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,H,B,H,True,False,False,,0.2
tissuemnist_17550,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Proximal Tubule Segments,G,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,B,G,B,G,True,False,True,,0.2
tissuemnist_18891,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,H,A,H,True,True,False,,0.2
tissuemnist_7305,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,E,A,E,True,False,False,,0.2
tissuemnist_12918,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Interstitial endothelial cells,D,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,F,D,F,D,True,False,True,,0.2
tissuemnist_12538,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,A,H,A,H,True,True,False,,0.2
tissuemnist_44146,Tissuemnist,What type of tissue is shown in this histology image?,Classification,Thick Ascending Limb,H,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,B,G,B,True,False,False,,0.2
tissuemnist_4878,Tissuemnist,What type of tissue is shown in this histology image?,Classification,"Collecting Duct, Connecting Tubule",A,8,"A,B,C,D,E,F,G,H","Collecting Duct, Connecting Tubule",Distal Convoluted Tubule,Glomerular endothelial cells,Interstitial endothelial cells,Leukocytes,Podocytes,Proximal Tubule Segments,Thick Ascending Limb,N/A,N/A,G,C,G,C,True,False,False,,0.2
